time,PM10,PM2.5,CO,NO2,O3
2026-06-22 13:00:00,12.7,10.2,344.0,5.5,93.0
2026-06-22 14:00:00,11.6,9.4,376.0,6.3,87.0
2026-06-22 15:00:00,11.1,9.0,433.0,7.9,76.0
2026-06-22 16:00:00,11.6,9.5,508.0,10.5,65.0
2026-06-22 17:00:00,13.4,11.4,631.0,14.8,56.0
2026-06-22 18:00:00,16.9,14.9,774.0,20.1,47.0
2026-06-22 19:00:00,19.8,17.3,842.0,23.2,40.0
2026-06-22 20:00:00,20.5,18.1,777.0,23.0,41.0
2026-06-22 21:00:00,19.1,16.6,637.0,22.6,42.0
2026-06-22 22:00:00,23.3,20.8,508.0,22.7,41.0
2026-06-22 23:00:00,27.3,24.8,415.0,23.5,38.0
2026-06-23 00:00:00,29.2,27.0,331.0,24.8,34.0
2026-06-23 01:00:00,30.7,28.5,266.0,25.4,30.0
2026-06-23 02:00:00,32.9,30.6,200.0,24.7,28.0
2026-06-23 03:00:00,32.0,29.9,151.0,23.4,27.0
2026-06-23 04:00:00,31.4,29.5,183.0,23.1,27.0
2026-06-23 05:00:00,37.3,35.2,381.0,25.4,26.0
2026-06-23 06:00:00,46.9,44.8,660.0,28.6,27.0
2026-06-23 07:00:00,34.0,31.1,822.0,24.6,38.0
2026-06-23 08:00:00,24.7,21.4,748.0,20.8,53.0
2026-06-23 09:00:00,21.8,18.2,558.0,15.5,74.0
2026-06-23 10:00:00,22.1,17.7,411.0,11.2,92.0
2026-06-23 11:00:00,20.7,16.6,364.0,8.7,105.0
2026-06-23 12:00:00,19.2,15.9,360.0,7.3,115.0
2026-06-23 13:00:00,17.9,15.4,388.0,7.3,118.0
2026-06-23 14:00:00,16.9,14.7,430.0,8.7,112.0
2026-06-23 15:00:00,16.8,14.4,504.0,11.5,99.0
2026-06-23 16:00:00,17.5,15.1,659.0,15.6,85.0
2026-06-23 17:00:00,18.3,16.5,989.0,22.0,70.0
2026-06-23 18:00:00,23.7,22.0,1399.0,29.7,55.0
2026-06-23 19:00:00,24.7,22.3,1650.0,29.7,46.0
2026-06-23 20:00:00,30.6,28.5,1623.0,40.4,33.0
2026-06-23 21:00:00,41.9,39.9,1438.0,54.6,16.0
2026-06-23 22:00:00,52.4,50.4,1211.0,61.8,7.0
2026-06-23 23:00:00,45.8,43.2,943.0,55.2,12.0
2026-06-24 00:00:00,41.3,38.5,634.0,41.6,26.0
2026-06-24 01:00:00,37.5,34.8,400.0,30.3,36.0
2026-06-24 02:00:00,32.5,30.2,204.0,24.4,40.0
2026-06-24 03:00:00,27.9,25.8,82.0,20.7,41.0
2026-06-24 04:00:00,27.5,25.4,262.0,19.5,42.0
2026-06-24 05:00:00,30.6,28.5,1105.0,22.8,40.0
2026-06-24 06:00:00,36.8,34.6,2250.0,28.4,37.0
2026-06-24 07:00:00,35.0,32.0,2840.0,26.2,43.0
2026-06-24 08:00:00,23.1,19.9,2315.0,21.0,56.0
2026-06-24 09:00:00,18.1,15.1,1235.0,13.8,74.0
2026-06-24 10:00:00,15.7,12.9,421.0,8.3,87.0
2026-06-24 11:00:00,13.9,11.5,228.0,5.9,92.0
2026-06-24 12:00:00,12.8,10.6,302.0,5.2,93.0
2026-06-24 13:00:00,12.0,10.0,398.0,5.4,91.0
2026-06-24 14:00:00,11.7,9.7,437.0,6.4,86.0
2026-06-24 15:00:00,11.6,9.7,499.0,8.3,78.0
2026-06-24 16:00:00,12.4,10.4,581.0,11.3,69.0
2026-06-24 17:00:00,13.9,12.0,711.0,16.2,59.0
2026-06-24 18:00:00,17.0,15.3,861.0,22.2,49.0
2026-06-24 19:00:00,20.1,18.3,944.0,26.8,42.0
2026-06-24 20:00:00,22.7,20.8,910.0,28.7,40.0
2026-06-24 21:00:00,25.1,23.2,809.0,29.2,40.0
2026-06-24 22:00:00,27.9,25.8,702.0,29.5,40.0
2026-06-24 23:00:00,30.4,28.5,594.0,30.0,38.0
2026-06-25 00:00:00,34.1,32.1,480.0,30.4,35.0
2026-06-25 01:00:00,39.7,37.6,403.0,30.9,32.0
2026-06-25 02:00:00,46.4,44.1,309.0,31.3,29.0
2026-06-25 03:00:00,50.2,47.7,253.0,31.9,25.0
2026-06-25 04:00:00,49.2,46.7,435.0,33.5,24.0
2026-06-25 05:00:00,50.5,47.8,1163.0,38.5,23.0
2026-06-25 06:00:00,63.8,60.5,2130.0,44.6,23.0
2026-06-25 07:00:00,61.7,58.9,2618.0,46.0,34.0
2026-06-25 08:00:00,34.2,31.9,2152.0,38.4,65.0
2026-06-25 09:00:00,24.8,23.9,1207.0,26.2,106.0
2026-06-25 10:00:00,23.7,22.9,494.0,16.2,138.0
2026-06-25 11:00:00,23.1,22.2,320.0,11.1,152.0
2026-06-25 12:00:00,22.2,21.3,379.0,8.4,157.0
2026-06-25 13:00:00,21.0,20.1,462.0,7.1,153.0
2026-06-25 14:00:00,17.9,17.0,481.0,7.0,137.0
2026-06-25 15:00:00,14.6,13.7,523.0,8.5,112.0
2026-06-25 16:00:00,15.3,13.5,646.0,11.7,90.0
2026-06-25 17:00:00,17.3,15.4,961.0,18.0,73.0
2026-06-25 18:00:00,22.1,20.1,1356.0,26.1,58.0
2026-06-25 19:00:00,30.7,29.4,1552.0,40.2,40.0
2026-06-25 20:00:00,32.1,30.2,1360.0,38.4,41.0
2026-06-25 21:00:00,34.0,31.5,968.0,35.9,42.0
2026-06-25 22:00:00,37.5,34.9,663.0,34.0,42.0
2026-06-25 23:00:00,40.6,38.1,533.0,33.5,40.0
2026-06-26 00:00:00,43.0,40.5,490.0,33.6,36.0
2026-06-26 01:00:00,45.1,42.7,552.0,33.8,32.0
2026-06-26 02:00:00,47.5,45.3,754.0,33.7,28.0
2026-06-26 03:00:00,49.4,47.4,1061.0,33.7,24.0
2026-06-26 04:00:00,50.5,48.7,1388.0,34.6,21.0
2026-06-26 05:00:00,52.6,50.6,1824.0,38.5,18.0
2026-06-26 06:00:00,60.8,58.7,2280.0,43.4,16.0
2026-06-26 07:00:00,45.5,43.5,2402.0,36.4,29.0
2026-06-26 08:00:00,35.2,31.5,1885.0,29.5,57.0
2026-06-26 09:00:00,30.3,26.1,1034.0,20.0,95.0
2026-06-26 10:00:00,22.8,20.1,412.0,12.4,122.0
2026-06-26 11:00:00,17.6,16.1,274.0,8.5,129.0
2026-06-26 12:00:00,15.5,14.2,365.0,6.6,126.0
2026-06-26 13:00:00,15.2,13.3,477.0,6.0,118.0
2026-06-26 14:00:00,15.0,12.6,546.0,6.6,107.0
2026-06-26 15:00:00,13.8,11.6,636.0,8.5,92.0
2026-06-26 16:00:00,14.0,11.8,734.0,11.5,77.0
2026-06-26 17:00:00,15.8,13.6,862.0,16.5,64.0
2026-06-26 18:00:00,19.4,17.3,997.0,22.6,51.0
2026-06-26 19:00:00,26.3,22.9,1061.0,26.0,42.0
2026-06-26 20:00:00,27.0,23.6,1008.0,25.8,41.0
2026-06-26 21:00:00,27.4,24.2,883.0,25.5,40.0
2026-06-26 22:00:00,27.1,24.0,747.0,24.5,39.0
2026-06-26 23:00:00,24.4,21.9,601.0,22.3,39.0
2026-06-27 00:00:00,21.7,19.7,443.0,19.5,41.0
2026-06-27 01:00:00,20.2,18.4,331.0,17.3,41.0
2026-06-27 02:00:00,19.8,18.0,237.0,15.6,41.0
2026-06-27 03:00:00,20.5,18.6,189.0,14.5,40.0
2026-06-27 04:00:00,23.1,21.0,322.0,15.9,38.0
2026-06-27 05:00:00,28.6,26.3,856.0,23.1,32.0
2026-06-27 06:00:00,43.9,41.2,1573.0,32.9,25.0
2026-06-27 07:00:00,49.4,46.0,1948.0,35.1,29.0
2026-06-27 08:00:00,37.7,32.1,1646.0,28.1,52.0
2026-06-27 09:00:00,35.6,29.3,1003.0,18.3,84.0
2026-06-27 10:00:00,35.0,28.3,507.0,10.8,109.0
2026-06-27 11:00:00,33.1,26.9,361.0,7.4,123.0
2026-06-27 12:00:00,29.6,24.8,362.0,6.1,131.0
2026-06-27 13:00:00,27.2,23.2,392.0,6.1,132.0
2026-06-27 14:00:00,27.0,22.8,418.0,6.9,125.0
2026-06-27 15:00:00,25.9,21.8,473.0,8.9,112.0
2026-06-27 16:00:00,24.5,20.8,539.0,12.1,98.0
2026-06-27 17:00:00,26.3,22.8,631.0,17.1,84.0
2026-06-27 18:00:00,31.7,28.1,734.0,23.3,70.0
2026-06-27 19:00:00,24.5,22.2,780.0,26.8,39.0
2026-06-27 20:00:00,27.1,24.6,674.0,27.7,38.0
2026-06-27 21:00:00,30.6,27.9,512.0,28.8,37.0
2026-06-27 22:00:00,35.5,32.6,513.0,29.6,35.0
2026-06-27 23:00:00,39.7,36.6,868.0,29.6,33.0
2026-06-28 00:00:00,41.6,38.3,1387.0,29.3,31.0
2026-06-28 01:00:00,43.1,39.9,1718.0,29.0,29.0
2026-06-28 02:00:00,45.2,42.0,1623.0,29.0,25.0
2026-06-28 03:00:00,48.0,44.8,1341.0,29.0,21.0
2026-06-28 04:00:00,50.9,47.6,1238.0,29.4,18.0
2026-06-28 05:00:00,53.0,49.7,1617.0,31.1,15.0
2026-06-28 06:00:00,61.0,57.7,2176.0,33.0,15.0
2026-06-28 07:00:00,49.5,46.7,2373.0,29.8,24.0
2026-06-28 08:00:00,31.3,27.9,1827.0,24.8,47.0
2026-06-28 09:00:00,27.5,23.2,920.0,17.8,79.0
2026-06-28 10:00:00,28.3,22.9,256.0,12.1,107.0
2026-06-28 11:00:00,29.7,23.6,118.0,8.8,127.0
2026-06-28 12:00:00,29.8,23.9,223.0,6.7,143.0
2026-06-28 13:00:00,29.5,23.9,327.0,5.8,152.0
2026-06-28 14:00:00,28.4,23.6,310.0,6.1,154.0
2026-06-28 15:00:00,27.6,23.5,292.0,7.6,149.0
2026-06-28 16:00:00,27.8,23.7,392.0,10.3,138.0
2026-06-28 17:00:00,31.1,26.5,748.0,14.9,117.0
2026-06-28 18:00:00,33.9,29.9,1222.0,20.7,89.0
2026-06-28 19:00:00,35.0,31.7,1514.0,25.8,66.0
2026-06-28 20:00:00,38.8,35.6,1452.0,29.8,52.0
2026-06-28 21:00:00,44.2,40.9,1208.0,33.1,42.0
2026-06-28 22:00:00,49.0,45.8,996.0,35.0,34.0
2026-06-28 23:00:00,51.0,47.8,892.0,34.6,29.0
2026-06-29 00:00:00,49.7,46.7,821.0,32.7,25.0
2026-06-29 01:00:00,49.6,46.7,770.0,31.1,22.0
2026-06-29 02:00:00,48.9,46.2,709.0,30.3,17.0
2026-06-29 03:00:00,46.8,44.4,669.0,29.7,12.0
2026-06-29 04:00:00,47.0,44.8,729.0,29.8,10.0
2026-06-29 05:00:00,49.1,47.5,1012.0,31.7,9.0
2026-06-29 06:00:00,58.4,57.3,1396.0,34.3,11.0
2026-06-29 07:00:00,36.2,34.9,1596.0,26.7,26.0
2026-06-29 08:00:00,29.2,26.9,1445.0,24.0,43.0
2026-06-29 09:00:00,24.5,21.1,1110.0,20.2,68.0
2026-06-29 10:00:00,25.1,20.5,812.0,16.6,90.0
2026-06-29 11:00:00,25.6,20.7,607.0,13.0,108.0
2026-06-29 12:00:00,24.5,20.0,438.0,9.5,123.0
2026-06-29 13:00:00,23.5,19.7,355.0,7.8,132.0
2026-06-29 14:00:00,21.9,19.4,379.0,8.1,135.0
2026-06-29 15:00:00,21.0,19.5,488.0,10.2,131.0
2026-06-29 16:00:00,21.7,20.1,666.0,14.7,121.0
2026-06-29 17:00:00,24.3,22.8,935.0,23.7,100.0
2026-06-29 18:00:00,32.1,29.7,1272.0,35.1,71.0
2026-06-29 19:00:00,29.4,27.5,1593.0,37.5,41.0
2026-06-29 20:00:00,27.2,25.8,1944.0,37.0,39.0
2026-06-29 21:00:00,29.5,28.3,2279.0,36.4,37.0
2026-06-29 22:00:00,32.7,31.4,2373.0,35.5,34.0
2026-06-29 23:00:00,35.6,34.5,2007.0,34.2,32.0
2026-06-30 00:00:00,39.0,37.6,1401.0,32.7,31.0
2026-06-30 01:00:00,42.8,41.4,985.0,31.8,28.0
2026-06-30 02:00:00,46.9,45.4,920.0,31.7,23.0
2026-06-30 03:00:00,50.4,48.8,1046.0,32.2,17.0
2026-06-30 04:00:00,52.9,51.3,1310.0,33.7,13.0
2026-06-30 05:00:00,56.1,54.5,1873.0,37.8,11.0
2026-06-30 06:00:00,68.0,66.4,2575.0,42.8,10.0
2026-06-30 07:00:00,54.8,54.2,2884.0,42.5,17.0
2026-06-30 08:00:00,30.7,29.2,2425.0,37.1,39.0
2026-06-30 09:00:00,24.2,21.9,1573.0,29.5,69.0
2026-06-30 10:00:00,22.8,20.1,922.0,22.8,97.0
2026-06-30 11:00:00,20.4,18.5,728.0,17.8,121.0
2026-06-30 12:00:00,19.7,18.9,734.0,13.6,142.0
2026-06-30 13:00:00,21.5,20.7,764.0,11.4,155.0
2026-06-30 14:00:00,23.0,22.2,700.0,10.5,160.0
2026-06-30 15:00:00,23.8,23.1,660.0,11.5,157.0
2026-06-30 16:00:00,23.8,23.1,816.0,17.0,143.0
2026-06-30 17:00:00,25.1,24.4,1369.0,30.8,111.0
2026-06-30 18:00:00,37.0,36.1,2118.0,49.0,68.0
2026-06-30 19:00:00,31.5,30.5,2639.0,46.2,34.0
2026-06-30 20:00:00,33.3,32.2,2706.0,45.5,31.0
2026-06-30 21:00:00,35.9,34.6,2546.0,44.5,26.0
2026-06-30 22:00:00,38.6,37.5,2406.0,43.1,23.0
2026-06-30 23:00:00,42.0,40.7,2421.0,40.6,23.0
2026-07-01 00:00:00,43.1,41.9,2458.0,37.7,23.0
2026-07-01 01:00:00,46.4,45.1,2366.0,36.9,22.0
2026-07-01 02:00:00,53.6,52.0,1970.0,39.7,17.0
2026-07-01 03:00:00,62.6,61.0,1446.0,44.6,10.0
2026-07-01 04:00:00,75.2,73.3,1168.0,49.4,5.0
2026-07-01 05:00:00,85.4,84.1,1429.0,54.7,2.0
2026-07-01 06:00:00,93.1,91.7,1935.0,59.8,1.0
2026-07-01 07:00:00,95.2,94.5,2185.0,59.9,13.0
2026-07-01 08:00:00,42.4,40.6,1878.0,52.0,37.0
2026-07-01 09:00:00,25.1,23.6,1313.0,40.8,72.0
2026-07-01 10:00:00,21.1,20.7,888.0,30.8,106.0
2026-07-01 11:00:00,23.7,23.3,786.0,23.1,140.0
2026-07-01 12:00:00,27.4,27.0,824.0,16.6,172.0
2026-07-01 13:00:00,30.2,29.7,847.0,12.5,191.0
2026-07-01 14:00:00,31.3,30.7,685.0,11.4,189.0
2026-07-01 15:00:00,29.5,28.9,509.0,12.6,174.0
2026-07-01 16:00:00,25.7,25.1,670.0,15.9,152.0
2026-07-01 17:00:00,22.5,21.8,1577.0,22.2,122.0
2026-07-01 18:00:00,23.3,22.3,2822.0,30.6,86.0
2026-07-01 19:00:00,22.8,20.8,3534.0,27.4,65.0
2026-07-01 20:00:00,25.9,24.0,3207.0,29.3,58.0
2026-07-01 21:00:00,27.4,25.6,2347.0,31.9,48.0
2026-07-01 22:00:00,28.5,26.8,1606.0,33.0,41.0
2026-07-01 23:00:00,27.8,26.1,1187.0,31.3,39.0
2026-07-02 00:00:00,26.4,24.7,887.0,28.1,40.0
2026-07-02 01:00:00,26.0,24.3,745.0,26.1,40.0
2026-07-02 02:00:00,27.8,26.1,800.0,25.6,37.0
2026-07-02 03:00:00,32.0,30.3,1013.0,26.2,32.0
2026-07-02 04:00:00,38.4,36.6,1310.0,28.9,29.0
2026-07-02 05:00:00,45.5,43.4,1803.0,36.7,24.0
2026-07-02 06:00:00,58.3,56.2,2380.0,46.5,19.0
2026-07-02 07:00:00,41.0,39.8,2631.0,40.4,32.0
2026-07-02 08:00:00,23.6,22.7,2273.0,33.5,59.0
2026-07-02 09:00:00,17.6,17.4,1589.0,23.8,97.0
2026-07-02 10:00:00,17.2,16.9,1019.0,16.0,129.0
2026-07-02 11:00:00,18.4,18.0,716.0,11.6,152.0
2026-07-02 12:00:00,20.7,20.3,526.0,9.0,171.0
2026-07-02 13:00:00,21.8,21.4,427.0,8.1,179.0
2026-07-02 14:00:00,21.7,21.2,358.0,8.5,174.0
2026-07-02 15:00:00,20.7,20.3,381.0,10.5,159.0
2026-07-02 16:00:00,19.3,18.8,659.0,14.7,139.0
2026-07-02 17:00:00,19.6,19.0,1489.0,22.8,112.0
2026-07-02 18:00:00,24.0,23.4,2573.0,33.1,79.0
2026-07-02 19:00:00,22.1,20.7,3187.0,33.0,59.0
2026-07-02 20:00:00,25.1,23.7,2890.0,35.7,52.0
2026-07-02 21:00:00,28.9,27.6,2123.0,39.3,41.0
2026-07-02 22:00:00,32.1,30.9,1474.0,41.3,34.0
2026-07-02 23:00:00,32.9,31.8,1147.0,40.1,32.0
2026-07-03 00:00:00,32.4,31.1,940.0,37.2,33.0
2026-07-03 01:00:00,31.9,30.7,835.0,34.6,34.0
2026-07-03 02:00:00,31.4,30.2,809.0,32.0,34.0
2026-07-03 03:00:00,32.1,31.0,887.0,29.7,33.0
2026-07-03 04:00:00,36.2,34.8,1122.0,30.0,32.0
2026-07-03 05:00:00,41.9,40.6,1738.0,36.6,26.0
2026-07-03 06:00:00,54.8,53.4,2513.0,45.9,19.0
2026-07-03 07:00:00,45.3,44.2,2833.0,39.5,36.0
2026-07-03 08:00:00,24.3,22.8,2254.0,31.5,64.0
2026-07-03 09:00:00,17.8,16.8,1220.0,20.5,102.0
2026-07-03 10:00:00,14.6,14.4,454.0,12.0,132.0
2026-07-03 11:00:00,13.9,13.7,278.0,8.2,147.0
2026-07-03 12:00:00,13.9,13.7,370.0,6.9,154.0
2026-07-03 13:00:00,13.5,13.3,489.0,6.9,153.0
2026-07-03 14:00:00,12.6,12.4,540.0,7.6,143.0
2026-07-03 15:00:00,11.7,11.4,617.0,9.7,126.0
2026-07-03 16:00:00,11.3,10.9,766.0,13.7,107.0
2026-07-03 17:00:00,14.4,13.3,1092.0,21.0,84.0
2026-07-03 18:00:00,19.6,18.3,1488.0,30.2,59.0
2026-07-03 19:00:00,25.8,24.0,1682.0,39.1,34.0
2026-07-03 20:00:00,28.6,27.0,1493.0,40.7,29.0
2026-07-03 21:00:00,30.7,29.2,1100.0,42.7,22.0
2026-07-03 22:00:00,30.2,28.8,769.0,42.4,18.0
2026-07-03 23:00:00,25.7,24.7,599.0,37.6,21.0
2026-07-04 00:00:00,22.0,21.1,490.0,30.5,27.0
2026-07-04 01:00:00,19.8,19.0,409.0,24.9,32.0
2026-07-04 02:00:00,19.6,18.9,306.0,21.8,33.0
2026-07-04 03:00:00,20.7,19.8,231.0,20.1,34.0
2026-07-04 04:00:00,22.9,21.9,305.0,20.7,33.0
2026-07-04 05:00:00,26.3,25.1,707.0,26.2,29.0
2026-07-04 06:00:00,35.6,34.2,1258.0,34.1,25.0
2026-07-04 07:00:00,29.2,28.2,1536.0,30.3,36.0
2026-07-04 08:00:00,16.5,15.0,1265.0,23.8,54.0
2026-07-04 09:00:00,13.7,12.2,721.0,14.8,78.0
2026-07-04 10:00:00,11.2,10.2,318.0,7.9,97.0
2026-07-04 11:00:00,9.6,9.3,234.0,5.2,105.0
2026-07-04 12:00:00,9.3,8.9,290.0,4.6,108.0
2026-07-04 13:00:00,8.5,8.2,365.0,4.9,106.0
2026-07-04 14:00:00,7.7,7.4,409.0,5.3,100.0
2026-07-04 15:00:00,7.5,7.1,471.0,6.7,91.0
2026-07-04 16:00:00,8.8,8.0,576.0,10.1,79.0
2026-07-04 17:00:00,11.1,10.1,782.0,16.9,65.0
2026-07-04 18:00:00,17.2,16.1,1032.0,25.8,49.0
2026-07-04 19:00:00,18.8,17.8,1170.0,27.1,42.0
2026-07-04 20:00:00,24.2,23.1,1110.0,32.1,35.0
2026-07-04 21:00:00,31.4,30.2,939.0,38.9,26.0
2026-07-04 22:00:00,35.6,34.5,769.0,42.5,20.0
2026-07-04 23:00:00,35.3,34.2,626.0,40.3,21.0
2026-07-05 00:00:00,32.2,31.1,483.0,35.0,27.0
2026-07-05 01:00:00,28.8,27.8,373.0,29.9,32.0
2026-07-05 02:00:00,26.2,25.1,278.0,25.0,37.0
2026-07-05 03:00:00,24.4,23.2,216.0,20.3,41.0
2026-07-05 04:00:00,24.4,23.0,277.0,18.6,44.0
2026-07-05 05:00:00,27.1,25.5,607.0,23.6,41.0
2026-07-05 06:00:00,36.9,35.0,1061.0,31.6,37.0
2026-07-05 07:00:00,19.9,19.3,1289.0,24.0,55.0
2026-07-05 08:00:00,10.6,10.0,1062.0,19.1,72.0
2026-07-05 09:00:00,7.7,7.7,608.0,12.4,96.0
2026-07-05 10:00:00,8.4,8.4,270.0,7.2,114.0
2026-07-05 11:00:00,9.0,8.8,195.0,5.1,121.0
2026-07-05 12:00:00,8.8,8.7,234.0,4.6,123.0
2026-07-05 13:00:00,8.9,8.7,283.0,4.8,120.0
2026-07-05 14:00:00,8.2,7.9,305.0,5.3,112.0
2026-07-05 15:00:00,8.2,7.7,337.0,6.6,100.0
2026-07-05 16:00:00,9.9,8.6,387.0,8.9,87.0
2026-07-05 17:00:00,10.7,9.5,483.0,13.2,72.0
2026-07-05 18:00:00,13.6,12.5,597.0,18.7,55.0
2026-07-05 19:00:00,12.5,11.4,656.0,18.0,48.0
2026-07-05 20:00:00,16.0,15.0,614.0,19.3,43.0
2026-07-05 21:00:00,18.2,17.1,517.0,21.1,36.0
2026-07-05 22:00:00,19.2,17.9,430.0,22.2,30.0
2026-07-05 23:00:00,17.9,16.8,370.0,21.6,28.0
2026-07-06 00:00:00,16.9,15.8,320.0,20.2,28.0
2026-07-06 01:00:00,18.5,17.4,290.0,19.7,27.0
2026-07-06 02:00:00,21.9,20.8,262.0,20.8,23.0
2026-07-06 03:00:00,26.5,25.4,254.0,22.9,18.0
2026-07-06 04:00:00,31.8,30.6,331.0,25.4,15.0
2026-07-06 05:00:00,37.3,36.1,602.0,29.5,11.0
2026-07-06 06:00:00,45.9,44.7,959.0,34.1,10.0
2026-07-06 07:00:00,36.9,35.2,1143.0,23.8,35.0
2026-07-06 08:00:00,27.5,24.8,983.0,20.5,62.0
2026-07-06 09:00:00,22.8,21.5,651.0,16.0,101.0
2026-07-06 10:00:00,23.8,23.2,400.0,12.2,132.0
2026-07-06 11:00:00,25.1,24.5,331.0,9.6,151.0
2026-07-06 12:00:00,24.3,23.9,344.0,7.8,162.0
2026-07-06 13:00:00,23.8,23.4,396.0,7.2,166.0
2026-07-06 14:00:00,22.4,22.1,478.0,7.9,159.0
2026-07-06 15:00:00,20.8,20.5,598.0,9.9,144.0
2026-07-06 16:00:00,18.8,18.5,736.0,13.5,127.0
2026-07-06 17:00:00,19.6,19.4,929.0,20.2,108.0
2026-07-06 18:00:00,25.0,24.7,1139.0,28.6,86.0
2026-07-06 19:00:00,33.2,31.4,1235.0,35.0,53.0
2026-07-06 20:00:00,38.0,35.9,1093.0,35.9,49.0
2026-07-06 21:00:00,39.3,37.1,837.0,37.1,45.0
2026-07-06 22:00:00,40.2,37.8,701.0,37.1,41.0
2026-07-06 23:00:00,40.2,37.7,817.0,34.8,41.0
2026-07-07 00:00:00,39.5,36.9,1053.0,31.4,42.0
2026-07-07 01:00:00,38.4,36.3,1251.0,28.9,41.0
2026-07-07 02:00:00,39.0,37.0,1319.0,28.0,37.0
2026-07-07 03:00:00,40.2,38.2,1348.0,28.1,30.0
2026-07-07 04:00:00,42.5,40.5,1453.0,29.5,25.0
2026-07-07 05:00:00,46.1,44.1,1783.0,33.9,19.0
2026-07-07 06:00:00,56.1,54.4,2190.0,39.6,13.0
2026-07-07 07:00:00,60.5,59.1,2339.0,40.2,16.0
2026-07-07 08:00:00,38.0,34.7,2001.0,33.7,35.0
2026-07-07 09:00:00,29.5,25.3,1406.0,24.6,61.0
2026-07-07 10:00:00,27.4,22.6,908.0,17.1,84.0
2026-07-07 11:00:00,26.5,21.4,628.0,12.5,103.0
2026-07-07 12:00:00,25.6,20.8,446.0,9.4,119.0
2026-07-07 13:00:00,25.2,20.8,353.0,8.1,128.0
2026-07-07 14:00:00,25.1,21.0,383.0,8.5,129.0
2026-07-07 15:00:00,25.0,21.0,501.0,10.7,123.0
2026-07-07 16:00:00,25.0,21.3,598.0,14.8,113.0
2026-07-07 17:00:00,25.8,22.4,593.0,22.6,95.0
2026-07-07 18:00:00,32.7,29.6,565.0,32.3,73.0
2026-07-07 19:00:00,32.5,29.4,645.0,34.7,50.0
2026-07-07 20:00:00,33.5,30.7,909.0,34.3,50.0
2026-07-07 21:00:00,35.7,32.9,1280.0,33.7,51.0
2026-07-07 22:00:00,35.9,33.2,1655.0,32.8,50.0
2026-07-07 23:00:00,36.2,33.5,2038.0,31.2,47.0
2026-07-08 00:00:00,36.8,34.1,2424.0,29.2,43.0
2026-07-08 01:00:00,38.1,35.4,2699.0,27.6,38.0
2026-07-08 02:00:00,38.5,36.1,2768.0,26.3,33.0
2026-07-08 03:00:00,38.6,36.6,2725.0,25.3,28.0
2026-07-08 04:00:00,39.2,37.3,2737.0,25.6,24.0
2026-07-08 05:00:00,40.4,38.5,3005.0,29.2,19.0
2026-07-08 06:00:00,46.9,45.1,3328.0,34.0,15.0
2026-07-08 07:00:00,44.7,43.4,3273.0,36.1,21.0
2026-07-08 08:00:00,29.9,27.2,2464.0,30.0,37.0
2026-07-08 09:00:00,22.4,19.2,1278.0,21.6,59.0
2026-07-08 10:00:00,20.5,16.5,403.0,14.7,79.0
2026-07-08 11:00:00,20.4,15.9,164.0,10.7,93.0
2026-07-08 12:00:00,21.1,16.5,237.0,8.2,104.0
2026-07-08 13:00:00,20.9,16.4,345.0,7.3,111.0
2026-07-08 14:00:00,21.1,16.8,392.0,7.8,113.0
2026-07-08 15:00:00,21.7,17.5,473.0,9.9,111.0
2026-07-08 16:00:00,22.3,18.3,595.0,14.4,103.0
2026-07-08 17:00:00,24.9,21.1,815.0,23.5,86.0
2026-07-08 18:00:00,34.7,30.9,1076.0,34.9,64.0
2026-07-08 19:00:00,26.3,23.6,1211.0,30.8,49.0
2026-07-08 20:00:00,27.6,25.0,1070.0,30.5,50.0
2026-07-08 21:00:00,28.8,26.1,804.0,30.0,50.0
2026-07-08 22:00:00,29.5,26.8,697.0,29.1,50.0
2026-07-08 23:00:00,29.9,27.1,946.0,27.2,49.0
2026-07-09 00:00:00,29.9,27.1,1355.0,24.8,46.0
2026-07-09 01:00:00,31.1,28.2,1616.0,23.3,43.0
2026-07-09 02:00:00,34.5,31.4,1495.0,22.8,37.0
2026-07-09 03:00:00,37.3,34.3,1226.0,23.1,31.0
2026-07-09 04:00:00,40.0,37.6,1207.0,25.5,25.0
2026-07-09 05:00:00,46.1,43.9,1808.0,32.7,19.0
2026-07-09 06:00:00,63.1,60.5,2660.0,41.9,14.0
2026-07-09 07:00:00,66.8,65.0,3048.0,44.8,18.0
2026-07-09 08:00:00,38.6,35.4,2508.0,37.1,38.0
2026-07-09 09:00:00,28.5,24.4,1506.0,26.3,66.0
2026-07-09 10:00:00,25.7,21.0,722.0,17.4,89.0
2026-07-09 11:00:00,24.2,19.1,436.0,12.2,104.0
2026-07-09 12:00:00,23.1,18.0,368.0,8.9,115.0
2026-07-09 13:00:00,21.6,17.0,364.0,7.4,120.0
2026-07-09 14:00:00,20.3,16.1,388.0,7.6,117.0
2026-07-09 15:00:00,19.6,15.8,476.0,9.6,107.0
2026-07-09 16:00:00,19.4,15.9,582.0,13.7,94.0
2026-07-09 17:00:00,23.0,19.6,719.0,21.6,77.0
2026-07-09 18:00:00,32.8,29.0,875.0,31.5,56.0
2026-07-09 19:00:00,26.2,23.1,962.0,29.6,47.0
2026-07-09 20:00:00,25.6,22.4,858.0,29.1,46.0
2026-07-09 21:00:00,27.4,23.9,686.0,28.5,45.0
2026-07-09 22:00:00,31.3,27.7,731.0,27.7,43.0
